highestBiostratigraphicZone	nomenclaturalStatus	associatedTaxa	latestEpochOrHighestSeries	informationWithheld	minimumDistanceAboveSurfaceInMeters	behavior	verbatimLongitude	countryCode	associatedSequences	habitat	islandGroup	nomenclaturalCode	earliestEonOrLowestEonothem	year	taxonID	continent	nameAccordingTo	latestEraOrHighestErathem	eventID	nameAccordingToID	decimalLongitude	identifiedBy	latestEonOrHighestEonothem	catalogNumber	eventRemarks	taxonRank	verbatimDepth	originalNameUsageID	rightsHolder	lowestBiostratigraphicZone	bibliographicCitation	island	associatedMedia	group	endDayOfYear	individualCount	occurrenceRemarks	disposition	collectionID	earliestPeriodOrLowestSystem	county	eventDate	earliestEpochOrLowestSeries	formation	references	language	decimalLatitude	startDayOfYear	fieldNotes	municipality	namePublishedInYear	associatedReferences	georeferenceVerificationStatus	datasetName	locality	identificationID	type	scientificNameID	verbatimLatitude	occurrenceID	verbatimTaxonRank	verbatimSRS	order	georeferenceProtocol	locationAccordingTo	originalNameUsage	geodeticDatum	infraspecificEpithet	establishmentMeans	parentNameUsage	taxonRemarks	footprintSRS	collectionCode	class	family	footprintWKT	georeferenceRemarks	lithostratigraphicTerms	geologicalContextID	dateIdentified	higherGeographyID	pointRadiusSpatialFit	dynamicProperties	verbatimLocality	modified	month	earliestEraOrLowestErathem	samplingProtocol	footprintSpatialFit	namePublishedIn	georeferenceSources	identificationRemarks	taxonConceptID	accessRights	lifeStage	acceptedNameUsage	verbatimEventDate	typeStatus	maximumDepthInMeters	preparations	georeferencedDate	institutionID	verbatimCoordinates	vernacularName	bed	minimumElevationInMeters	maximumElevationInMeters	rights	scientificName	identificationReferences	day	fieldNumber	parentNameUsageID	acceptedNameUsageID	identificationQualifier	dataGeneralizations	sex	previousIdentifications	georeferencedBy	latestPeriodOrHighestSystem	kingdom	basisOfRecord	verbatimCoordinateSystem	waterBody	phylum	ownerInstitutionCode	latestAgeOrHighestStage	occurrenceStatus	higherClassification	institutionCode	recordedBy	datasetID	individualID	samplingEffort	member	scientificNameAuthorship	locationID	higherGeography	genus	associatedOccurrences	verbatimElevation	maximumDistanceAboveSurfaceInMeters	minimumDepthInMeters	stateProvince	taxonomicStatus	specificEpithet	subgenus	coordinatePrecision	eventTime	country	coordinateUncertaintyInMeters	identificationVerificationStatus	otherCatalogNumbers	earliestAgeOrLowestStage	recordNumber	reproductiveCondition	locationRemarks	namePublishedInID
								US				ICZN		1978		North America								7618		species									191	1					Mono	1978-07-10				en		191							Mammoth Lakes		PhysicalObject			urn:catalog:CCBER:Mammals:7618			Rodentia						native				Mammals	Mammalia	Sciuridae								total length in mm: 272	North America; United States; California; Mono County; Mammoth Lakes	2013-12-24	7									adult					Skin - 1								http://creativecommons.org/publicdomain/zero/1.0/	Spermophilus beldingi		10						female				Animalia	PreservedSpecimen			Chordata			present	Animalia:Chordata:Mammalia:Rodentia:Sciuridae:Spermophilus	CCBER	Rothstein, Stephen							North America;United States;California;Mono County;;;;	Spermophilus					California		beldingi				United States								
								US				ICZN		1978		North America								7620		subspecies									191	1					Santa Barbara	1978-07-10				en		191							Santa Cruz Island, Stanton Ranch		PhysicalObject			urn:catalog:CCBER:Mammals:7620			Rodentia					santacruzae	native				Mammals	Mammalia	Cricetidae								total length in mm: 183	North America; United States; California; Santa Barbara County; Santa Cruz Island, Stanton Ranch	2013-12-24	7														Skull - 1; Skin - 1								http://creativecommons.org/publicdomain/zero/1.0/	Peromyscus maniculatus santacruzae		10						female				Animalia	PreservedSpecimen			Chordata			present	Animalia:Chordata:Mammalia:Rodentia:Cricetidae:Peromyscus	CCBER	Balcer, Nelly							North America;United States;California;Santa Barbara County;;;;	Peromyscus					California		maniculatus				United States								
								US				ICZN		1979		North America								7671		species									21	1					Santa Barbara	1979-01-21				en		21							1 mi. W Figueroa Station		PhysicalObject			urn:catalog:CCBER:Mammals:7671			Carnivora						native				Mammals	Mammalia	Felidae									North America; United States; California; Santa Barbara County; 1 mi. W Figueroa Station	2013-12-24	1														Skull - 1								http://creativecommons.org/publicdomain/zero/1.0/	Lynx rufus		21										Animalia	PreservedSpecimen			Chordata			present	Animalia:Chordata:Mammalia:Carnivora:Felidae:Lynx	CCBER	Dake, Steven							North America;United States;California;Santa Barbara County;;;;	Lynx					California		rufus				United States								
								US				ICZN		1978		North America								7683		species									273	1					Santa Barbara	1978-09-30				en		273							Goleta beach, on bike path		PhysicalObject			urn:catalog:CCBER:Mammals:7683			Rodentia						native				Mammals	Mammalia	Sciuridae								total length in mm: 397	North America; United States; California; Santa Barbara County; Goleta beach, on bike path	2013-12-24	9									adult					Skull - 1; Skin - 1								http://creativecommons.org/publicdomain/zero/1.0/	Spermophilus beecheyi		30						female				Animalia	PreservedSpecimen			Chordata			present	Animalia:Chordata:Mammalia:Rodentia:Sciuridae:Spermophilus	CCBER	Collins, Elizabeth							North America;United States;California;Santa Barbara County;;;;	Spermophilus					California		beecheyi				United States								
								US				ICZN		1979		North America								7684		species									58	1					Santa Barbara	1979-02-27				en		58							Goleta Slough, 1/4 mi. N UCSB, 1/2 mi. S airport tower		PhysicalObject			urn:catalog:CCBER:Mammals:7684			Rodentia						native				Mammals	Mammalia	Cricetidae								total length in mm: 187	North America; United States; California; Santa Barbara County; Goleta Slough, 1/4 mi. N UCSB, 1/2 mi. S airport tower	2013-12-24	2									adult					Skull - 1; Skin - 1								http://creativecommons.org/publicdomain/zero/1.0/	Microtus californicus		27						male				Animalia	PreservedSpecimen			Chordata			present	Animalia:Chordata:Mammalia:Rodentia:Muridae:Microtus	CCBER	Abel, Jay							North America;United States;California;Santa Barbara County;;;;	Microtus					California		californicus				United States								
								US				ICZN		1979		North America								7685		species									72	1					Santa Barbara	1979-03-13				en		72							UCSB campus, 1/4 mi. N of Robertson Gymnasium		PhysicalObject			urn:catalog:CCBER:Mammals:7685			Rodentia						native				Mammals	Mammalia	Sciuridae								total length in mm: 378	North America; United States; California; Santa Barbara County; UCSB campus, 1/4 mi. N of Robertson Gymnasium	2013-12-24	3									adult					Skull - 1; Skin - 1								http://creativecommons.org/publicdomain/zero/1.0/	Spermophilus beecheyi		13						male				Animalia	PreservedSpecimen			Chordata			present	Animalia:Chordata:Mammalia:Rodentia:Sciuridae:Spermophilus	CCBER	Abel, Jay							North America;United States;California;Santa Barbara County;;;;	Spermophilus					California		beecheyi				United States								
								US				ICZN		1979		North America								7686		species									17	1					Santa Barbara	1979-01-17				en		17							UCSB Campus		PhysicalObject			urn:catalog:CCBER:Mammals:7686			Lagomorpha						native				Mammals	Mammalia	Leporidae								total length in mm: 206	North America; United States; California; Santa Barbara County; UCSB Campus	2013-12-24	1									immature					Skull - 1; Skin - 1								http://creativecommons.org/publicdomain/zero/1.0/	Sylvilagus bachmani		17						male				Animalia	PreservedSpecimen			Chordata			present	Animalia:Chordata:Mammalia:Lagomorpha:Leporidae:Sylvilagus	CCBER	Steele, Kelly							North America;United States;California;Santa Barbara County;;;;	Sylvilagus					California		bachmani				United States								
								US				ICZN		1979		North America								7741		species									58	1					Santa Barbara	1979-02-27				en		58							1/4 mi. N UCSB		PhysicalObject			urn:catalog:CCBER:Mammals:7741			Rodentia						native				Mammals	Mammalia	Cricetidae								total length in mm: 140	North America; United States; California; Santa Barbara County; 1/4 mi. N UCSB	2013-12-24	2									adult					Skull - 1; Skin - 1								http://creativecommons.org/publicdomain/zero/1.0/	Reithrodontomys megalotis		27						male				Animalia	PreservedSpecimen			Chordata			present	Animalia:Chordata:Mammalia:Rodentia:Cricetidae:Reithrodontomys	CCBER	Abel, Jay							North America;United States;California;Santa Barbara County;;;;	Reithrodontomys					California		megalotis				United States								
								US				ICZN		1964		North America								7795		species									131	1					Santa Barbara	1964-05-10				en		131							Hwy. 154, near end of Lake Cachuma		PhysicalObject			urn:catalog:CCBER:Mammals:7795			Artiodactyla						native				Mammals	Mammalia	Cervidae									North America; United States; California; Santa Barbara County; Hwy. 154, near end of Lake Cachuma	2013-12-24	5									juvenile					Misc. - 1								http://creativecommons.org/publicdomain/zero/1.0/	Odocoileus hemionus		10										Animalia	PreservedSpecimen			Chordata			present	Animalia:Chordata:Mammalia:Artiodactyla:Cervidae:Odocoileus	CCBER	Erickson, Mary							North America;United States;California;Santa Barbara County;;;;	Odocoileus					California		hemionus				United States								
								US				ICZN		1979		North America								8589		species									110	1					Santa Barbara	1979-04-20				en		110							Goleta, Santa Barbara Airport, along drainage ditch near E end of main runway		PhysicalObject			urn:catalog:CCBER:Mammals:8589			Carnivora						native				Mammals	Mammalia	Mustelidae								total length in mm: 457	North America; United States; California; Santa Barbara County; Goleta, Santa Barbara Airport, along drainage ditch near E end of main runway	2013-12-24	4									adult					Skull - 1; Skin - 1								http://creativecommons.org/publicdomain/zero/1.0/	Mustela frenata		20						male				Animalia	PreservedSpecimen			Chordata			present	Animalia:Chordata:Mammalia:Carnivora:Mustelidae:Mustela	CCBER	Anderson, Miles							North America;United States;California;Santa Barbara County;;;;	Mustela					California		frenata				United States								
								US				ICZN		1979		North America								8596		species									190	1	Dead in trap				Mono	1979-07-09				en		190							Convict Lake Pack Station		PhysicalObject			urn:catalog:CCBER:Mammals:8596			Rodentia						native				Mammals	Mammalia	Sciuridae								total length in mm: 176	North America; United States; California; Mono County; Convict Lake Pack Station	2013-12-24	7														Skull - 1; Skin - 1								http://creativecommons.org/publicdomain/zero/1.0/	Tamias minimus		9						male				Animalia	PreservedSpecimen			Chordata			present	Animalia:Chordata:Mammalia:Rodentia:Sciuridae:Tamias	CCBER	Stevens, Ted							North America;United States;California;Mono County;;;;	Tamias					California		minimus				United States								
								US				ICZN		1973		North America								8601		species									1	1	Collected between 1973 and 1976				Santa Barbara	1973-01-01				en		1							Santa Cruz Island		PhysicalObject			urn:catalog:CCBER:Mammals:8601			Artiodactyla						native				Mammals	Mammalia	Suidae									North America; United States; California; Santa Barbara County; Santa Cruz Island	2013-12-24	1														Skull - 1								http://creativecommons.org/publicdomain/zero/1.0/	Sus scrofa		1										Animalia	PreservedSpecimen			Chordata			present	Animalia:Chordata:Mammalia:Artiodactyla:Suidae:Sus	CCBER	Schroeder, Donald							North America;United States;California;Santa Barbara County;;;;	Sus					California		scrofa				United States								
								US				ICZN		1979		North America								8602		species									320	1					Santa Barbara	1979-11-16				en		320							West Camino Cielo		PhysicalObject			urn:catalog:CCBER:Mammals:8602			Rodentia						native				Mammals	Mammalia	Sciuridae								total length in mm: 204	North America; United States; California; Santa Barbara County; West Camino Cielo	2013-12-24	11									adult					Skull - 1; Skin - 1								http://creativecommons.org/publicdomain/zero/1.0/	Tamias merriami		16						female				Animalia	PreservedSpecimen			Chordata			present	Animalia:Chordata:Mammalia:Rodentia:Sciuridae:Tamias	CCBER	Hollbrook, Sally							North America;United States;California;Santa Barbara County;;;;	Tamias					California		merriami				United States								
								US				ICZN		1979		North America								8606		species									332	1					Santa Barbara	1979-11-28				en		332							West Camino Cielo		PhysicalObject			urn:catalog:CCBER:Mammals:8606			Rodentia						native				Mammals	Mammalia	Sciuridae								total length in mm: 234	North America; United States; California; Santa Barbara County; West Camino Cielo	2013-12-24	11									adult					Skull - 1; Skin - 1								http://creativecommons.org/publicdomain/zero/1.0/	Tamias merriami		28						female				Animalia	PreservedSpecimen			Chordata			present	Animalia:Chordata:Mammalia:Rodentia:Sciuridae:Tamias	CCBER	Hollbrook, Sally							North America;United States;California;Santa Barbara County;;;;	Tamias					California		merriami				United States								
								US				ICZN		1979		North America								8650		species									320	1					Santa Barbara	1979-11-16				en		320							West Camino Cielo		PhysicalObject			urn:catalog:CCBER:Mammals:8650			Rodentia						native				Mammals	Mammalia	Sciuridae								total length in mm: 241	North America; United States; California; Santa Barbara County; West Camino Cielo	2013-12-24	11									adult					Skull - 1; Skin - 1								http://creativecommons.org/publicdomain/zero/1.0/	Tamias merriami		16						female				Animalia	PreservedSpecimen			Chordata			present	Animalia:Chordata:Mammalia:Rodentia:Sciuridae:Tamias	CCBER	Hollbrook, Sally							North America;United States;California;Santa Barbara County;;;;	Tamias					California		merriami				United States								
								US				ICZN		1979		North America								8651		species									320	1					Santa Barbara	1979-11-16				en		320							West Camino Cielo		PhysicalObject			urn:catalog:CCBER:Mammals:8651			Rodentia						native				Mammals	Mammalia	Sciuridae								total length in mm: 232	North America; United States; California; Santa Barbara County; West Camino Cielo	2013-12-24	11									adult					Skull - 1; Skin - 1								http://creativecommons.org/publicdomain/zero/1.0/	Tamias merriami		16						male				Animalia	PreservedSpecimen			Chordata			present	Animalia:Chordata:Mammalia:Rodentia:Sciuridae:Tamias	CCBER	Hollbrook, Sally							North America;United States;California;Santa Barbara County;;;;	Tamias					California		merriami				United States								
								US				ICZN		1979		North America								8657		species									202	1					Kern	1979-07-21				en		202							Hwy. 14, 7 mi. S Mojave		PhysicalObject			urn:catalog:CCBER:Mammals:8657			Rodentia						native				Mammals	Mammalia	Heteromyidae								total length in mm: 271	North America; United States; California; Kern County; Hwy. 14, 7 mi. S Mojave	2013-12-24	7									adult					skeleton								http://creativecommons.org/publicdomain/zero/1.0/	Dipodomys heermani		21						male				Animalia	PreservedSpecimen			Chordata			present	Animalia:Chordata:Mammalia:Rodentia:Heteromyidae:Dipodomys	CCBER	Magagnosa, Carl							North America;United States;California;Kern County;;;;	Dipodomys					California		heermani				United States								
								US				ICZN		1980		North America								8810		species									162	1	Found dead in stream				Santa Barbara	1980-06-10				en		162							1.0 mi. W of Las Cruces, under hwy. 1		PhysicalObject			urn:catalog:CCBER:Mammals:8810			Carnivora						native				Mammals	Mammalia	Felidae									North America; United States; California; Santa Barbara County; 1.0 mi. W of Las Cruces, under hwy. 1	2013-12-24	6														skeleton								http://creativecommons.org/publicdomain/zero/1.0/	Lynx rufus		10										Animalia	PreservedSpecimen			Chordata			present	Animalia:Chordata:Mammalia:Carnivora:Felidae:Lynx	CCBER	Schroeder, Donald; Matista, Mariel							North America;United States;California;Santa Barbara County;;;;	Lynx					California		rufus				United States								
								US				ICZN		1966		North America								9239		species									66	1	Caught in gopher trap on canal bank				Fresno	1966-03-07				en		66							0.5 mi. N of Reedley		PhysicalObject			urn:catalog:CCBER:Mammals:9239			Carnivora						native				Mammals	Mammalia	Mustelidae								total length in mm: 340	North America; United States; California; Fresno County; 0.5 mi. N of Reedley	2013-12-24	3									adult					Skin - 1								http://creativecommons.org/publicdomain/zero/1.0/	Mustela frenata		7						female				Animalia	PreservedSpecimen			Chordata			present	Animalia:Chordata:Mammalia:Carnivora:Mustelidae:Mustela	CCBER	Wilson, Harold							North America;United States;California;Fresno County;;;;	Mustela					California		frenata				United States					222			
								US				ICZN		1955		North America								9240		species									108	1	Dead on road				Kings	1955-04-18				en		108							Rte. 41, 3 mi. N of Kettleman City		PhysicalObject			urn:catalog:CCBER:Mammals:9240			Carnivora						native				Mammals	Mammalia	Mustelidae								total length in mm: 398	North America; United States; California; Kings County; Rte. 41, 3 mi. N of Kettleman City	2013-12-24	4									adult					Skull - 1; Skin - 1								http://creativecommons.org/publicdomain/zero/1.0/	Mustela frenata		18						female				Animalia	PreservedSpecimen			Chordata			present	Animalia:Chordata:Mammalia:Carnivora:Mustelidae:Mustela	CCBER	Wilson, Harold							North America;United States;California;Kings County;;;;	Mustela					California		frenata				United States					132			
